0,-0.0038312,1
0.001,0.0023921,1
0.002,0.0080479,1
0.003,0.016098,1
0.004,0.021792,1
0.005,0.027871,1
0.006,0.02511,1
0.007,0.032989,1
0.008,0.041114,1
0.009,0.039606,1
0.01,0.044365,1
0.011,0.054326,1
0.012,0.053906,1
0.013,0.057778,1
0.014,0.067598,1
0.015,0.070074,1
0.016,0.076334,1
0.017,0.082477,1
0.018,0.085182,1
0.019,0.085106,1
0.02,0.091288,1
0.021,0.09455,1
0.022,0.098118,1
0.023,0.10774,1
0.024,0.11187,1
0.025,0.11658,1
0.026,0.11365,1
0.027,0.12253,1
0.028,0.12702,1
0.029,0.12864,1
0.03,0.13471,1
0.031,0.1361,1
0.032,0.14317,1
0.033,0.14377,1
0.034,0.15272,1
0.035,0.1551,1
0.036,0.1578,1
0.037,0.16234,1
0.038,0.162,1
0.039,0.17043,1
0.04,0.17685,1
0.041,0.17739,1
0.042,0.18154,1
0.043,0.18854,1
0.044,0.18441,1
0.045,0.19128,1
0.046,0.19741,1
0.047,0.1992,1
0.048,0.20442,1
0.049,0.20966,1
0.05,0.20921,-1
0.051,0.20509,-1
0.052,0.20218,-1
0.053,0.19186,-1
0.054,0.19026,-1
0.055,0.18185,-1
0.056,0.17777,-1
0.057,0.1697,-1
0.058,0.16076,-1
0.059,0.15978,-1
0.06,0.15087,-1
0.061,0.14746,-1
0.062,0.13853,-1
0.063,0.13591,-1
0.064,0.13181,-1
0.065,0.12213,-1
0.066,0.11491,-1
0.067,0.11037,-1
0.068,0.10347,-1
0.069,0.10282,-1
0.07,0.098619,-1
0.071,0.089807,-1
0.072,0.08682,-1
0.073,0.082817,-1
0.074,0.070412,-1
0.075,0.067119,-1
0.076,0.062714,-1
0.077,0.054294,-1
0.078,0.050868,-1
0.079,0.051044,-1
0.08,0.04433,-1
0.081,0.037387,-1
0.082,0.032264,-1
0.083,0.029847,-1
0.084,0.021706,-1
0.085,0.016841,-1
0.086,0.012356,-1
0.087,0.0030616,-1
0.088,0.0033786,-1
0.089,-0.0013334,-1
0.09,-0.0085962,-1
0.091,-0.016119,-1
0.092,-0.01868,-1
0.093,-0.01875,-1
0.094,-0.023901,-1
0.095,-0.029495,-1
0.096,-0.035275,-1
0.097,-0.037383,-1
0.098,-0.043836,-1
0.099,-0.053296,-1
0.1,-0.054206,1
0.101,-0.048133,1
0.102,-0.04723,1
0.103,-0.035436,1
0.104,-0.036561,1
0.105,-0.03113,1
0.106,-0.01998,1
0.107,-0.022548,1
0.108,-0.012116,1
0.109,-0.0079523,1
0.11,-0.0077957,1
0.111,0.0044214,1
0.112,0.0052538,1
0.113,0.0065723,1
0.114,0.011926,1
0.115,0.016588,1
0.116,0.022925,1
0.117,0.031932,1
0.118,0.035419,1
0.119,0.042929,1
0.12,0.040152,1
0.121,0.044602,1
0.122,0.052073,1
0.123,0.05457,1
0.124,0.063107,1
0.125,0.062771,1
0.126,0.07281,1
0.127,0.072324,1
0.128,0.079885,1
0.129,0.086243,1
0.13,0.091734,1
0.131,0.092806,1
0.132,0.097575,1
0.133,0.1009,1
0.134,0.10332,1
0.135,0.11155,1
0.136,0.11346,1
0.137,0.1145,1
0.138,0.11951,1
0.139,0.12897,1
0.14,0.13414,1
0.141,0.13719,1
0.142,0.14116,1
0.143,0.14035,1
0.144,0.14313,1
0.145,0.15324,1
0.146,0.15425,1
0.147,0.15678,1
0.148,0.16059,1
0.149,0.16944,1
0.15,0.17191,-1
0.151,0.16692,-1
0.152,0.16071,-1
0.153,0.15645,-1
0.154,0.14911,-1
0.155,0.13892,-1
0.156,0.13463,-1
0.157,0.13181,-1
0.158,0.1245,-1
0.159,0.1197,-1
0.16,0.1139,-1
0.161,0.10907,-1
0.162,0.10073,-1
0.163,0.094645,-1
0.164,0.091512,-1
0.165,0.08448,-1
0.166,0.081098,-1
0.167,0.074644,-1
0.168,0.072628,-1
0.169,0.066983,-1
0.17,0.062512,-1
0.171,0.055859,-1
0.172,0.046241,-1
0.173,0.0403,-1
0.174,0.039374,-1
0.175,0.031326,-1
0.176,0.025382,-1
0.177,0.024472,-1
0.178,0.015829,-1
0.179,0.011466,-1
0.18,0.0050675,-1
0.181,0.0027276,-1
0.182,-0.0018793,-1
0.183,-0.0090592,-1
0.184,-0.011435,-1
0.185,-0.016095,-1
0.186,-0.022031,-1
0.187,-0.02717,-1
0.188,-0.028577,-1
0.189,-0.037908,-1
0.19,-0.036957,-1
0.191,-0.042739,-1
0.192,-0.046613,-1
0.193,-0.053591,-1
0.194,-0.061125,-1
0.195,-0.062782,-1
0.196,-0.067461,-1
0.197,-0.070758,-1
0.198,-0.071598,-1
0.199,-0.082999,-1
0.2,-0.085782,1
0.201,-0.081974,1
0.202,-0.073456,1
0.203,-0.069333,1
0.204,-0.066348,1
0.205,-0.061327,1
0.206,-0.051214,1
0.207,-0.048817,1
0.208,-0.045342,1
0.209,-0.037309,1
0.21,-0.028385,1
0.211,-0.025348,1
0.212,-0.02413,1
0.213,-0.01384,1
0.214,-0.013507,1
0.215,-0.0070108,1
0.216,-0.00042891,1
0.217,0.0020904,1
0.218,0.0051096,1
0.219,0.012742,1
0.22,0.020624,1
0.221,0.021649,1
0.222,0.026232,1
0.223,0.029867,1
0.224,0.034378,1
0.225,0.042769,1
0.226,0.042532,1
0.227,0.047887,1
0.228,0.057668,1
0.229,0.05932,1
0.23,0.067264,1
0.231,0.071847,1
0.232,0.072407,1
0.233,0.078448,1
0.234,0.08148,1
0.235,0.082982,1
0.236,0.09027,1
0.237,0.090651,1
0.238,0.097255,1
0.239,0.10243,1
0.24,0.10446,1
0.241,0.11235,1
0.242,0.11803,1
0.243,0.12341,1
0.244,0.12305,1
0.245,0.12978,1
0.246,0.12863,1
0.247,0.13429,1
0.248,0.14341,1
0.249,0.14796,1
0.25,0.14401,-1
0.251,0.14313,-1
0.252,0.1347,-1
0.253,0.12959,-1
0.254,0.12471,-1
0.255,0.12347,-1
0.256,0.11756,-1
0.257,0.10943,-1
0.258,0.10113,-1
0.259,0.10133,-1
0.26,0.095707,-1
0.261,0.090646,-1
0.262,0.082854,-1
0.263,0.077204,-1
0.264,0.068358,-1
0.265,0.061679,-1
0.266,0.05692,-1
0.267,0.055516,-1
0.268,0.052485,-1
0.269,0.041031,-1
0.27,0.041242,-1
0.271,0.032401,-1
0.272,0.028093,-1
0.273,0.027396,-1
0.274,0.017485,-1
0.275,0.013842,-1
0.276,0.0084358,-1
0.277,0.00078277,-1
0.278,-0.0031548,-1
0.279,-0.0059885,-1
0.28,-0.0064877,-1
0.281,-0.010935,-1
0.282,-0.018333,-1
0.283,-0.022956,-1
0.284,-0.025175,-1
0.285,-0.034703,-1
0.286,-0.034696,-1
0.287,-0.044871,-1
0.288,-0.047668,-1
0.289,-0.052201,-1
0.29,-0.059693,-1
0.291,-0.064012,-1
0.292,-0.06701,-1
0.293,-0.066167,-1
0.294,-0.078513,-1
0.295,-0.077373,-1
0.296,-0.080205,-1
0.297,-0.085094,-1
0.298,-0.091152,-1
0.299,-0.094268,-1
0.3,-0.10046,1
0.301,-0.093815,1
0.302,-0.08732,1
0.303,-0.080513,1
0.304,-0.08081,1
0.305,-0.074695,1
0.306,-0.065121,1
0.307,-0.06606,1
0.308,-0.057765,1
0.309,-0.049363,1
0.31,-0.046823,1
0.311,-0.045065,1
0.312,-0.038064,1
0.313,-0.03565,1
0.314,-0.023407,1
0.315,-0.022941,1
0.316,-0.01952,1
0.317,-0.014786,1
0.318,-0.0077902,1
0.319,0.00031727,1
0.32,0.0015687,1
0.321,0.0096981,1
0.322,0.0091479,1
0.323,0.018587,1
0.324,0.022633,1
0.325,0.027125,1
0.326,0.03181,1
0.327,0.037978,1
0.328,0.040007,1
0.329,0.042285,1
0.33,0.052719,1
0.331,0.052767,1
0.332,0.062292,1
0.333,0.06209,1
0.334,0.071106,1
0.335,0.075089,1
0.336,0.077377,1
0.337,0.081987,1
0.338,0.085734,1
0.339,0.089523,1
0.34,0.091085,1
0.341,0.10226,1
0.342,0.099633,1
0.343,0.10466,1
0.344,0.11173,1
0.345,0.11828,1
0.346,0.11878,1
0.347,0.12157,1
0.348,0.12937,1
0.349,0.13101,1
0.35,0.13307,-1
0.351,0.13389,-1
0.352,0.12484,-1
0.353,0.1198,-1
0.354,0.11627,-1
0.355,0.10996,-1
